Date,Close,High,Low,Open,Volume
,INFY.NS,INFY.NS,INFY.NS,INFY.NS,INFY.NS
2018-02-27,478.2735900878906,479.70819188380096,468.06529404780565,476.0905467436415,6616026
2018-02-28,487.5878601074219,494.61518989710424,475.0925677747531,477.1924168561166,17268416
2018-03-01,482.6604309082031,486.34040767308414,480.7061078775206,486.34040767308414,6579852
2018-03-05,480.64373779296875,486.83943229622975,475.38363320855245,482.6604436884559,8101456
2018-03-06,478.7517395019531,484.5939989879352,475.5291520525966,483.40892859384303,6689734
2018-03-07,475.7370910644531,482.3486036280523,473.22142406127824,480.26951481931064,6370416
2018-03-08,480.9556579589844,484.76040089722585,477.77464170704457,477.77464170704457,6093014
2018-03-09,483.7623291015625,484.84344498489236,480.49817026268323,483.3257002068537,4220964
2018-03-12,493.0558166503906,495.5922943599178,487.2343690998062,489.0015942490907,7676970
2018-03-13,492.2451171875,497.7338916793587,488.64828317352107,490.7481325451683,8581052
2018-03-14,490.9976806640625,495.0726646662558,486.13258192764647,490.6650061190223,4429710
2018-03-15,491.7043762207031,494.157710532926,487.3382908504559,490.66483208492997,6101500
2018-03-16,487.2969055175781,491.6629925568653,486.19497816062255,491.496655279757,17954826
2018-03-19,476.8390197753906,490.87286927826347,475.13417709869435,484.0118761879701,7526620
2018-03-20,484.2405700683594,486.5067564507902,477.6082466510866,477.6082466510866,8553766
2018-03-21,485.46722412109375,488.79376612791924,483.2633697379708,486.50676849822673,7692994
2018-03-22,482.8892517089844,489.6046688536028,480.3943448042808,484.2198484212219,6813168
2018-03-23,485.5088195800781,488.08692021733947,475.0094208555749,476.9429836437696,12008084
2018-03-26,480.3734130859375,485.2176995956261,475.695463813298,485.2176995956261,8930722
2018-03-27,479.8536376953125,482.88912728415926,478.23193847331214,482.34854395715985,3802088
2018-03-28,470.6225280761719,478.5022537721213,468.3147193663712,478.5022537721213,12558322
2018-04-02,472.8470153808594,478.00316400589276,466.2563162745284,474.4479030614781,8072702
2018-04-03,474.2193603515625,475.5084360589739,469.08402099124885,471.82840814956575,4077168
2018-04-04,467.46234130859375,475.9242739802086,465.715926886373,475.695553891081,4813302
2018-04-05,477.1717224121094,478.73103911543984,469.499853776319,473.84518011167097,7763544
2018-04-06,468.6265869140625,476.52712387179736,466.589069862636,475.2796706679445,5937742
2018-04-09,462.0774230957031,468.12759098629175,460.12310019250793,467.79491651983443,7202882
2018-04-10,462.9714660644531,467.5870326691023,459.64492425800336,462.38931109652447,8926058
2018-04-11,467.48309326171875,470.49777187070026,464.2605057831523,464.8842323919071,9025574
2018-04-12,483.4296569824219,487.6502168687924,467.79492131945557,469.6452898157424,17044366
2018-04-13,487.10968017578125,493.1182770846609,478.29436422929655,488.1700357358784,21227038
2018-04-16,471.2046813964844,474.0322625645065,458.2311871456896,458.2311871456896,24745084
2018-04-17,467.87811279296875,468.79294229992786,463.6367920393489,468.6266050478442,10397940
2018-04-18,468.19000244140625,471.84921915706593,463.15861752662835,466.9009774935053,10430380
2018-04-19,471.0591735839844,473.94913768193976,467.0049501286073,467.3791962916744,8525542
2018-04-20,490.02044677734375,496.3616679772117,472.76400875803085,473.6164555180092,24272692
2018-04-23,493.86669921875,504.9690631011493,480.37343414009854,485.6751102147891,21830638
2018-04-24,480.0616149902344,497.4843896878048,478.2320066522428,492.74405696269184,8526216
2018-04-25,482.49420166015625,486.9226716351131,476.19455147823265,479.0221329834759,11594178
2018-04-26,489.18878173828125,491.3510645381246,482.3485999137948,488.1700485334441,11302084
2018-04-27,492.8272399902344,495.4884840821987,488.25324415558015,490.66500771745604,7663370
2018-04-30,498.7734069824219,502.2870467780294,490.9352522975252,491.37183049350364,5511678
2018-05-02,497.7546081542969,499.64654827215816,491.08071363073736,498.52386076305356,10295042
2018-05-03,491.7253112792969,500.93563403525957,489.04325627796146,497.83781203386854,5332230
2018-05-04,487.79583740234375,493.15989702430846,480.2695455843814,492.7440792359237,6023368
2018-05-07,491.9124755859375,494.82320029354656,488.793841970642,491.1847944090352,4638960
2018-05-08,484.6563720703125,489.791710847618,482.7851922985737,489.791710847618,5718556
2018-05-09,486.7977294921875,489.3758295202613,483.59595371358824,485.4671332421447,3783504
2018-05-10,485.6752014160156,491.91246855748847,483.53372954564134,489.0017438914678,3182862
2018-05-11,490.97674560546875,491.99547865925615,484.86424576475184,487.4631063703281,3311706
2018-05-14,494.531982421875,495.4467610055728,486.50668097064215,492.47365447006456,4432094
2018-05-15,496.7151184082031,502.3078468966213,494.03306343915614,494.03306343915614,5611974
2018-05-16,494.8022766113281,498.14962956769904,492.5360903363435,493.67958906865664,6205004
2018-05-17,491.87091064453125,497.9210294850659,487.9830241697319,497.31811394818146,9519598
2018-05-18,491.9954833984375,493.3885133036418,487.7541631528807,491.91234016185666,7139660
2018-05-21,490.4571533203125,494.1579423314209,486.50688375139094,490.4779645163864,8475320
2018-05-22,496.4239501953125,498.1496037993382,488.1284073972443,488.58579671470983,5636804
2018-05-23,492.70245361328125,502.16230726232226,491.2886631359099,496.90220266391225,9538442
2018-05-24,507.7133483886719,510.43697428763716,498.14954248126855,498.14954248126855,9740570
2018-05-25,510.74896240234375,519.2108434592947,507.6303292787253,511.4974038966106,8901438
2018-05-28,504.96893310546875,512.53679356419,501.4760549095253,511.8714955171026,5739794
2018-05-29,505.9253845214844,510.02122954844657,501.5592985917865,504.82350820356817,3388934
2018-05-30,503.84625244140625,510.93596404673025,501.3097747961062,506.0501064047778,6323066
2018-05-31,512.2042846679688,516.4456050824376,503.24339255315624,503.8463079398704,19720340
2018-06-01,507.6303405761719,518.2128822409001,506.1333560363171,511.62218091144246,4998356
2018-06-04,515.3646240234375,516.8615580461856,503.9712054320008,507.755137499201,4270156
2018-06-05,507.65106201171875,516.4456170922639,506.0501739140782,516.4456170922639,4710862
2018-06-06,514.5537109375,516.258604506918,507.3185219001996,509.45994294064883,4038184
2018-06-07,520.7908935546875,523.0987022505694,514.7823476837877,514.7823476837877,6676226
2018-06-08,523.9511108398438,524.7619350476103,518.12966306594,518.9404872737066,6459878
2018-06-11,524.9282836914062,528.0884881141482,521.8720336954585,526.2381196208117,5171290
2018-06-12,523.306640625,528.608316960295,519.9592874195067,526.3213193254619,7839820
2018-06-13,530.08447265625,533.9099755418905,526.7579307525622,526.7579307525622,5766928
2018-06-14,523.914306640625,529.5350908097997,521.5476796809825,529.5350908097997,7598848
2018-06-15,541.4739379882812,545.8057294921874,521.9280494950457,522.773277105564,19957760
2018-06-18,535.6206665039062,545.6999939248975,533.4864464730615,542.6360442978265,8214846
2018-06-19,524.7171630859375,533.9301624425382,523.216915394129,533.7611066436986,7545700
2018-06-20,525.3723754882812,529.2604019586361,523.1959040189475,527.6333490853442,5371802
2018-06-21,526.8092651367188,531.0142519079515,522.3506688087767,526.5556555800094,5798790
2018-06-22,527.3585205078125,530.5915257855137,524.5481289503706,525.3088542822728,4343118
2018-06-25,537.7548828125,540.4385215818204,529.9576792201774,531.2889229426363,7731178
2018-06-26,540.0369873046875,542.5938212089874,535.134677966406,536.2968658158889,4483504
2018-06-27,536.719482421875,546.6297545917861,534.8599715351355,542.6149238177642,6952142
2018-06-28,545.0027465820312,548.5527128224851,539.3608626654056,539.3820139908614,10996818
2018-06-29,552.440673828125,555.7370817163281,542.3190951425688,548.5737992832543,9966600
2018-07-02,564.0625610351562,566.3024345834986,555.31447689755,555.31447689755,4830144
2018-07-03,572.1134033203125,573.8672608208789,562.8159001823277,562.8793025668969,8127452
2018-07-04,568.5001220703125,571.6486261599289,565.8165344797806,571.395068171358,5025722
2018-07-05,542.6361083984375,569.3664307163511,535.9165387944756,569.3030283298936,17019902
2018-07-06,542.7417602539062,550.1797526463045,536.2968999511053,545.2774429959918,11215356
2018-07-09,548.9117431640625,550.6656001745836,540.544023631059,548.1299182090828,6644998
2018-07-10,549.9896240234375,555.9273171155867,546.9890762826739,552.9901717642011,5974488
2018-07-11,558.0404052734375,567.1900049136822,545.742353268504,556.8148664503087,11899832
2018-07-12,547.0101928710938,560.8507956094827,542.8263056950514,560.4281817854097,13272240
2018-07-13,556.7514038085938,562.752498846125,548.7005906682205,555.7371204193867,19496158
2018-07-16,563.2808227539062,585.0665859296494,544.1997983586949,556.7514598345907,35344680
2018-07-17,561.18896484375,570.3174140619592,554.7652031060421,561.9496388519134,11161690
2018-07-18,558.9278564453125,567.7393431421759,555.3144881132474,566.2179439034202,6919016
2018-07-19,556.45556640625,562.879327079948,553.2437118637001,559.1180539653337,5118864
2018-07-20,569.7255859375,577.7763985087444,558.3995683930367,560.3858323821821,11705738
2018-07-23,573.04296875,578.1354839627359,564.7175003254429,571.4370678032523,7675702
2018-07-24,582.0026245117188,584.2213470361486,573.0643320241529,580.8404365227317,6172246
2018-07-25,584.7918701171875,589.0391596196035,577.0580166194928,582.7844544835423,6936922
2018-07-26,580.3544921875,587.6023303159009,578.642885392684,582.5943663154559,7362218
2018-07-27,580.4389038085938,587.010569043476,578.2624840063454,580.333250358442,6493232
2018-07-30,570.9512329101562,580.2487363328235,569.683391534338,578.9808949570053,6409970
2018-07-31,576.9100341796875,578.9808519239957,564.4218285092277,569.9158073960978,7943996
2018-08-01,572.2401733398438,578.3257701170056,570.9511807567322,576.3606574348682,4675706
2018-08-02,572.0711059570312,577.6073356961037,570.5919578502551,574.585637103114,5940742
2018-08-03,576.4873657226562,577.3748442178443,573.0642049048803,577.3748442178443,3970390
2018-08-06,575.029541015625,581.094039400006,569.4721586120058,577.3116661062622,6178930
2018-08-07,578.114501953125,583.1858673327534,575.0294523003422,580.6713359674596,7351528
2018-08-08,575.9169921875,580.0374769967667,571.9233121616516,579.7416679535934,3992358
2018-08-09,583.1858520507812,587.2006828711147,580.5234162494014,580.5234162494014,6409524
2018-08-10,585.51025390625,587.0105534941036,580.2698841884117,585.6582100034223,4779520
2018-08-13,595.3570556640625,595.8219204208654,582.6574932201414,587.4330487120119,9979746
2018-08-14,595.1669921875,602.0344659414735,593.3497323433182,597.5547187141594,6151320
2018-08-16,604.1475219726562,606.4084952736665,596.4136695198838,597.9773197983337,6626774
2018-08-17,604.485595703125,607.5706968600803,601.3793948108232,604.7180539121019,6390408
2018-08-20,585.003173828125,595.0191006152794,580.460075313657,586.5879756354975,16101876
2018-08-21,584.8762817382812,589.9687980878723,580.5656421011565,587.4331155746006,8361482
2018-08-23,590.5604858398438,592.2931919595377,585.4679693334731,588.7009749551453,7717182
2018-08-24,582.4886474609375,592.4623232732919,581.5588661058208,590.1801983325886,7053000
2018-08-27,598.1675415039062,600.0904032078759,583.7986732968055,584.4748450123618,7012950
2018-08-28,602.0979614257812,607.8878024121026,596.5194789635838,598.928357393031,6496890
2018-08-29,595.9277954101562,605.8592211491855,593.835877432484,605.8592211491855,5646496
2018-08-30,598.5055541992188,600.7665789649125,590.0321797185118,597.0687087631026,11507962
2018-08-31,609.0286865234375,614.607219175507,600.5764112220544,602.2668662823311,10875864
2018-09-03,606.1337890625,620.3547524929628,604.3376805712916,612.3673420613997,10976328
2018-09-04,623.0595092773438,632.6528213368599,605.182925954832,610.2542912561295,15370124
2018-09-05,616.9317016601562,628.8916423284489,613.1281771162307,627.1166848433917,8658978
2018-09-06,614.6072387695312,621.6648682357495,612.0292534495463,619.1714366246307,5598659
2018-09-07,619.3827514648438,621.3690672026484,611.7757033534313,620.6928438774232,6510605
2018-09-10,617.734619140625,631.3850665837331,616.5090802956485,623.566710672221,5629871
2018-09-11,620.6505737304688,629.4832118614842,618.7065607017206,622.0029687507334,6963561
2018-09-12,627.9194946289062,630.9622928201987,622.2987114385417,629.1873358067097,4636617
2018-09-14,620.1435546875,629.6946170853014,616.2132253682378,627.0744319315287,7896514
2018-09-17,613.593017578125,625.4684556411592,612.4519293072404,621.2423174273675,5427054
2018-09-18,607.8030395507812,617.016039404726,606.0280825386145,617.016039404726,7729732
2018-09-19,608.3526000976562,614.4805005501856,602.8163693168846,614.4805005501856,4849498
2018-09-21,596.1390380859375,606.3663233786473,584.8975209064669,603.3657240164114,14350769
2018-09-24,607.0847778320312,616.9739519515406,597.1533526464741,597.1533526464741,8637881
2018-09-25,613.8043212890625,622.0875418271935,606.0282166985023,607.0847512464426,9602273
2018-09-26,606.7466430664062,618.5798300718055,601.8020819888764,618.0304630568585,6599606
2018-09-27,612.620849609375,617.6922143438708,606.4084484450536,610.2542230509949,14592616
2018-09-28,617.058349609375,620.8618735045492,604.506741390738,609.4090507601325,7490031
2018-10-01,631.0890502929688,638.0621762484695,619.5516758038876,623.3551990523426,8252398
2018-10-03,615.748291015625,635.5688880516924,613.8887800249689,628.6802626506017,7792464
2018-10-04,597.7450561523438,616.8049309923865,593.7724755356651,615.7483963384085,6173037
2018-10-05,612.4518432617188,618.2839338128207,599.5198724620949,602.6472246186481,8543578
2018-10-08,603.8728637695312,615.9173569624605,599.4776699708831,612.8322556144464,7259306
2018-10-09,606.6619873046875,610.5923154858795,593.8990737592788,606.1125688402756,6777212
2018-10-10,592.0396728515625,608.4793597147645,587.7712838605578,608.4793597147645,8866251
2018-10-11,569.1339721679688,585.6582126804101,560.6394452796673,578.9808941417306,10985897
2018-10-12,573.7404174804688,578.1778618616421,559.1179920278445,571.7119024308022,8909221
2018-10-15,590.6451416015625,595.8855639712297,576.0227118388553,582.0238082306402,6222176
2018-10-16,587.6444702148438,603.4079850890554,582.6999095475039,600.1115769184308,11588963
2018-10-17,596.1812744140625,610.0852789241185,592.800363972157,600.1116034382173,20360697
2018-10-19,577.7552490234375,581.2629637942938,573.0642467022219,580.6712942248178,10421001
2018-10-22,574.7125244140625,587.4754407046537,569.5143539710009,582.1082660102725,6672840
2018-10-23,555.821533203125,576.4451029773388,552.1870655988447,571.3314873815477,9041701
2018-10-24,549.2288208007812,563.3441304100955,546.9889988723363,560.3858341513779,7058164
2018-10-25,554.3126831054688,560.8063445445085,543.632284587059,549.3996997870003,8270469
2018-10-26,541.3680419921875,554.2699952348657,538.2066856181877,551.3649058556175,5464141
2018-10-29,550.8949584960938,555.8506530047954,539.5737360066432,541.4534965859117,7137446
2018-10-30,563.583251953125,567.1718763095446,544.6576169413325,547.7762620394718,8793411
2018-10-31,586.4820556640625,592.0785739751946,566.5310402353258,567.2573386141091,11947995
2018-11-01,569.6497802734375,589.3017147363103,563.58328225771,589.3017147363103,5860244
2018-11-02,565.8475341796875,577.425076166575,564.0104847072475,569.0089426867216,6654067
2018-11-05,569.0517578125,571.2732603311897,561.3618691934122,566.9156776405312,5799426
2018-11-06,569.436279296875,576.7416632681928,564.4805835833165,570.6752162628637,6975525
2018-11-07,577.1687622070312,578.8776260477626,574.1782504857513,575.032682406117,758956
2018-11-09,563.4978637695312,580.1592865800026,560.0801360135372,580.1592865800026,9694143
2018-11-12,567.5137329101562,577.9378135212895,565.8902912840983,569.0517000477751,7118080
2018-11-13,568.79541015625,570.546985379527,560.7637282514394,566.9156492689121,4137808
2018-11-14,558.1150512695312,568.7954523878612,547.2637533032288,568.7954523878612,7323026
2018-11-15,560.8492431640625,569.0517703449119,552.5612414842151,558.7985852936522,5513390
2018-11-16,556.1070556640625,566.0612094911196,550.425114059028,563.839707114028,8583785
2018-11-19,556.833251953125,565.6338896551453,554.7398834722101,563.0705940826899,6018930
2018-11-20,548.0325927734375,560.5072765436785,546.9217896819342,556.8332301305566,5384830
2018-11-21,528.9789428710938,546.8793075091692,522.9979175987327,546.8365963301612,14359086
2018-11-22,530.3886108398438,536.7114278662723,526.9708831823981,531.6702587113858,6632975
2018-11-26,530.98681640625,536.5833359932986,512.5310525404476,530.6023115475135,15075209
2018-11-27,545.8965454101562,547.6908314862294,534.276240628175,534.4471374331303,12285851
2018-11-28,569.3934936523438,571.3586767808223,546.8364684678876,547.6481892808474,17719890
2018-11-29,564.8223266601562,576.6562424806109,562.8998544440561,573.3239364458786,13399070
2018-11-30,570.2905883789062,574.1782431367342,564.7367809676134,564.7794921330079,10445773
2018-12-03,572.7684326171875,580.1592897905803,569.0089633550214,575.1608837799326,8260890
2018-12-04,585.4994506835938,588.0627463451052,573.5801154274883,574.6481552864515,7827923
2018-12-05,582.2098999023438,584.1323716191692,574.6054353623028,583.5769700408221,5177288
2018-12-06,571.1876831054688,585.6703131744944,567.8126669188233,577.6813442073234,8039771
2018-12-07,583.4061889648438,585.9267739236498,568.7099473842193,574.1783333236494,5553948
2018-12-10,571.7857666015625,584.2604499256666,568.3680394277939,572.3838792870475,5121196
2018-12-11,576.3142700195312,582.6370864291933,564.4376467082724,571.7857917452285,7120933
2018-12-12,579.7320556640625,581.569105145702,572.9820226598463,578.5358301201504,6926183
2018-12-13,596.1799926757812,598.102464884338,581.0138230304998,582.7226872158836,7521474
2018-12-14,603.2716064453125,609.8080310574613,593.3175065315219,595.9235132836137,9560576
2018-12-17,593.3175659179688,608.2273616994715,591.9077323427426,608.2273616994715,4778465
2018-12-18,578.108642578125,586.5675398320712,576.3570674923166,586.5675398320712,8021298
2018-12-19,568.0690307617188,573.7937349510896,564.8649111203229,573.7937349510896,8295459
2018-12-20,569.9487915039062,573.7937350744076,560.8491230106173,563.9250570068644,11705260
2018-12-21,552.1339721679688,563.4979074065906,549.7842841537639,563.4979074065906,12802132
2018-12-24,554.5263061523438,562.8997283883576,553.3300806256054,561.3617613899689,8379825
2018-12-26,550.296875,552.8174596277619,544.5721706294189,552.8174596277619,6178552
2018-12-27,561.1909790039062,566.7020763430128,554.5264192184173,557.7305395143635,15333902
2018-12-28,561.319091796875,566.9156107570896,558.2003942535796,566.7874251017365,4736598
2018-12-31,563.0278930664062,565.6338998486232,560.3364118066713,563.925036102857,3373319
2019-01-01,568.2399291992188,569.3079690827412,558.9266527051337,564.7367792414191,2943390
2019-01-02,571.6575927734375,575.8870406683625,565.6765700958729,569.0515861797173,7416655
2019-01-03,571.7431030273438,578.4503723039501,566.5737485264782,574.1782129811735,6827249
2019-01-04,564.8223266601562,575.8018103845664,556.235294524988,573.964760517912,7889310
2019-01-07,573.9219970703125,575.5453866147008,565.206780054362,568.1972921181416,8046340
2019-01-08,572.5121459960938,578.8349635991103,571.230498007676,576.6988836184142,8621545
2019-01-09,577.6814575195312,589.3871864140403,567.3428511227816,586.311252057266,18130292
2019-01-10,580.7575073242188,582.7226907191454,574.6482969645853,582.3808970198553,9572493
2019-01-11,584.0042114257812,585.7130752485341,574.6054604006407,581.1845965483161,12281903
2019-01-14,599.7257690429688,606.8175433541903,594.6418888284671,604.0833508551791,19312937
2019-01-15,620.8302001953125,623.7352895272371,604.2542525583812,604.2542525583812,19671304
2019-01-16,629.5455322265625,630.3999642877143,622.4537565490815,623.6499822948517,9658944
2019-01-17,626.59765625,631.4252176783319,622.9663204243803,628.6910249795525,6903771
2019-01-18,624.5469970703125,629.0327644687135,620.5738679430038,623.7352763490965,5902151
2019-01-21,636.5516967773438,641.6782876238727,627.1529468920407,630.7415709146868,8129422
2019-01-22,636.8508911132812,639.9695888751663,627.1531084571055,633.3477406591683,6723375
2019-01-23,625.1452026367188,634.5011914507504,623.0518337765816,634.2875834476832,7212099
2019-01-24,625.4443359375,628.9474869043124,616.0455822553791,622.1120296809518,7429783
2019-01-25,624.034423828125,630.4854274946252,618.8224092085829,622.0265293805293,5543112
2019-01-28,621.9837646484375,625.9568420292878,614.336588066489,624.5897717338016,7944693
2019-01-29,621.9410400390625,626.1704364901159,612.2004949054639,619.8903824897614,6760819
2019-01-30,620.232177734375,627.8365908527117,616.1308626251732,621.941041646413,5763026
2019-01-31,640.4395751953125,641.9348313821506,620.317709511086,620.317709511086,13825233
2019-02-01,646.8477783203125,651.5044434610309,636.1246664350655,641.9775051653447,6276585
2019-02-04,645.8650512695312,651.5042805756732,640.1403474888228,646.8049054370945,3945391
2019-02-05,644.968017578125,649.3256523604927,638.2607467886297,638.2607467886297,4694366
2019-02-06,652.18798828125,655.3066861953793,644.5408108284192,645.5661397419957,5880482
2019-02-07,652.7860717773438,657.4427367770381,650.2227756839773,651.9743509176992,3961797
2019-02-08,650.1373901367188,659.835173378662,645.010797659837,649.3683804050283,5915169
2019-02-11,651.7607421875,656.8446231971204,648.513910902913,655.2639448014535,5500216
2019-02-12,641.2085571289062,649.6674033285999,633.1341636402573,649.6674033285999,7310690
2019-02-14,632.3223876953125,643.387292464589,629.9299885385369,641.6784284739792,4610535
2019-02-15,633.9458618164062,637.833517164086,625.9568909608869,634.2448921699228,5586389
2019-02-18,633.1767578125,638.8160397206395,628.8618870879653,634.2875088677685,5346825
2019-02-19,618.8651123046875,632.7496328685974,616.301816200581,631.5106959882007,9401334
2019-02-20,632.8778686523438,634.8430520577054,620.3604174925276,621.1721384198545,5210675
2019-02-21,626.68310546875,630.5707602952356,621.2574314578209,630.5707602952356,7202786
2019-02-22,627.9647827148438,630.7416865993604,622.0264701317228,625.8714139718228,3750833
2019-02-25,645.0105590820312,647.659276688549,628.4772731692153,628.4772731692153,6547552
2019-02-26,634.4156494140625,643.0453902496433,632.4077554242177,639.6276628453925,8319610
2019-02-27,628.2211303710938,637.7480680672076,626.0850503630315,636.5518424025363,5936354
2019-02-28,627.409423828125,634.3303545021154,625.7005597827533,631.1689455880994,8559921
2019-03-01,633.9031372070312,635.1847852384644,628.4347514127594,628.4347514127594,3998826
2019-03-05,625.8713989257812,634.415718365041,623.9489270519477,632.706854477189,4826505
2019-03-06,625.8713989257812,628.9473330637599,621.1720232341884,628.9473330637599,6076668
2019-03-07,617.7115478515625,627.5802257916608,615.6608904469568,627.1530098449,5951551
2019-03-08,608.654541015625,617.7115504147673,607.2020485109183,617.7115504147673,7193994
2019-03-11,607.7147216796875,613.9093532890762,606.1340434395156,609.4662967391613,9932198
2019-03-12,604.0405883789062,610.8760429705898,602.8870741263318,605.7921631879492,11997387
2019-03-13,605.3223266601562,613.9947796803694,603.4852771036999,606.6466857553191,11348867
2019-03-14,605.2368774414062,610.8334486794357,603.3998799586489,610.0644390305857,6415187
2019-03-15,613.9521484375,618.3952055951712,606.3049710435845,608.3556288549387,14638664
2019-03-18,606.8175659179688,618.3523969501942,602.6735397754189,616.5153474441668,8065544
2019-03-19,617.1134033203125,620.744738680799,604.4251112150007,609.0390119122135,8917337
2019-03-20,631.3824462890625,634.2447722184453,621.3001605649528,621.3855828925468,13471173
2019-03-22,634.9284057617188,637.7053097941789,625.7005504839296,636.5518474408519,8883260
2019-03-25,628.2211303710938,634.330340054308,624.2052895258587,634.330340054308,7644966
2019-03-26,621.8128051757812,628.2210443222166,614.4219485000723,628.2210443222166,9406261
2019-03-27,623.4789428710938,625.7004448619024,621.3001520434964,623.7352620007437,7387487
2019-03-28,630.3999633789062,636.5518846404092,623.735403741609,623.735403741609,9277241
2019-04-01,645.1815185546875,649.3682558009266,633.988481321431,633.988481321431,6584982
2019-04-02,648.8555908203125,654.323923564511,644.7542760741844,648.5137972080074,7283600
2019-04-03,643.6435546875,648.0866111000694,638.0897472093847,645.9505313007942,6897127
2019-04-04,639.0296630859375,644.070780196738,636.6372119549688,642.0201748492618,7688525
2019-04-05,648.7702026367188,650.1800362870239,639.1151315342605,641.5930051771029,6276040
2019-04-08,655.56298828125,657.9126764112904,645.4379893810519,651.9743632525643,4919911
2019-04-09,649.880859375,660.4758354217372,647.8302541775037,657.9125398120798,6730692
2019-04-10,643.130859375,655.09290519037,641.9346339333106,652.7859287816152,7031088
2019-04-11,634.5866088867188,642.3192074724386,632.322343397629,642.3192074724386,8200995
2019-04-12,638.9014892578125,642.1483202308506,632.7922799681111,634.9283598385819,7043212
2019-04-15,621.5992431640625,624.8887853089682,608.868186258348,619.2068441359141,31574803
2019-04-16,618.6941528320312,621.9410359555042,610.1498333500234,621.9410359555042,12524411
2019-04-18,612.67041015625,617.3270746441971,608.996363256265,617.3270746441971,13801105
2019-04-22,616.088134765625,620.10397528019,610.9188320018405,612.6704070341461,6455426
2019-04-23,622.1973876953125,623.7353548525421,613.8239645944934,618.5233405557111,5516668
2019-04-24,629.246337890625,630.4852744865207,618.6086510712709,622.1972752230312,8285120
2019-04-25,622.496337890625,630.2716993156686,621.2146900662052,629.246370626056,8005235
2019-04-26,630.57080078125,632.1087679140533,622.8809129668446,624.5897769256013,6895168
2019-04-30,641.977294921875,644.0706632060343,630.5706515567114,630.5706515567114,9920046
2019-05-02,624.4188842773438,639.4569185052494,623.3081331267982,638.2606928659606,6351352
2019-05-03,618.2669067382812,624.5897237070981,613.6530057330015,617.668846123986,6348116
